        Time	          P1	          P2	           M	          Q1	          Q2	          D1	          D2	           B	         EP1	         EP2	          EM	          IC	         Tot	          pH	         fpH	       CO2aq	          O2	       fsalt	        frdx	
  6.8400e+03	  4.0819e+00	  1.9645e+00	  1.0129e+01	  3.7297e-02	  1.1175e+00	  9.8684e-02	  3.2544e-01	  3.7167e-01	  1.7411e-04	  8.4483e-05	  1.2929e-04	  1.2102e-01	  1.8426e+01	  6.1924e+00	  9.9857e-01	  6.9251e-05	  8.7337e-04	  9.9999e-01	  9.8446e-01	
  6.8640e+03	  4.0821e+00	  1.9641e+00	  1.0130e+01	  3.7256e-02	  1.1177e+00	  9.8512e-02	  3.2567e-01	  3.7232e-01	  1.7444e-04	  8.4629e-05	  1.2954e-04	  1.2154e-01	  1.8428e+01	  6.1922e+00	  9.9856e-01	  6.9448e-05	  8.6684e-04	  9.9999e-01	  9.8429e-01	
  6.8880e+03	  4.0823e+00	  1.9637e+00	  1.0130e+01	  3.7215e-02	  1.1180e+00	  9.8341e-02	  3.2591e-01	  3.7296e-01	  1.7478e-04	  8.4775e-05	  1.2978e-04	  1.2206e-01	  1.8429e+01	  6.1920e+00	  9.9856e-01	  6.9646e-05	  8.6029e-04	  9.9999e-01	  9.8412e-01	
  6.9120e+03	  4.0824e+00	  1.9634e+00	  1.0131e+01	  3.7175e-02	  1.1183e+00	  9.8171e-02	  3.2614e-01	  3.7360e-01	  1.7512e-04	  8.4921e-05	  1.3002e-04	  1.2259e-01	  1.8430e+01	  6.1918e+00	  9.9856e-01	  6.9844e-05	  8.5374e-04	  9.9999e-01	  9.8395e-01	
  6.9360e+03	  4.0826e+00	  1.9630e+00	  1.0131e+01	  3.7134e-02	  1.1186e+00	  9.8001e-02	  3.2638e-01	  3.7425e-01	  1.7546e-04	  8.5066e-05	  1.3026e-04	  1.2311e-01	  1.8432e+01	  6.1916e+00	  9.9856e-01	  7.0042e-05	  8.4719e-04	  9.9999e-01	  9.8378e-01	
  6.9600e+03	  4.0828e+00	  1.9626e+00	  1.0132e+01	  3.7094e-02	  1.1189e+00	  9.7831e-02	  3.2662e-01	  3.7489e-01	  1.7580e-04	  8.5212e-05	  1.3050e-04	  1.2363e-01	  1.8433e+01	  6.1914e+00	  9.9856e-01	  7.0241e-05	  8.4062e-04	  9.9999e-01	  9.8360e-01	
  6.9840e+03	  4.0830e+00	  1.9622e+00	  1.0133e+01	  3.7053e-02	  1.1192e+00	  9.7662e-02	  3.2685e-01	  3.7553e-01	  1.7613e-04	  8.5358e-05	  1.3075e-04	  1.2416e-01	  1.8435e+01	  6.1912e+00	  9.9855e-01	  7.0439e-05	  8.3405e-04	  9.9999e-01	  9.8342e-01	
  7.0080e+03	  4.0831e+00	  1.9618e+00	  1.0133e+01	  3.7013e-02	  1.1194e+00	  9.7493e-02	  3.2709e-01	  3.7617e-01	  1.7647e-04	  8.5503e-05	  1.3099e-04	  1.2468e-01	  1.8436e+01	  6.1910e+00	  9.9855e-01	  7.0638e-05	  8.2748e-04	  9.9999e-01	  9.8324e-01	
  7.0320e+03	  4.0833e+00	  1.9614e+00	  1.0134e+01	  3.6973e-02	  1.1197e+00	  9.7325e-02	  3.2732e-01	  3.7681e-01	  1.7681e-04	  8.5649e-05	  1.3123e-04	  1.2521e-01	  1.8437e+01	  6.1908e+00	  9.9855e-01	  7.0837e-05	  8.2089e-04	  9.9999e-01	  9.8305e-01	
  7.0560e+03	  4.0835e+00	  1.9610e+00	  1.0135e+01	  3.6932e-02	  1.1200e+00	  9.7158e-02	  3.2756e-01	  3.7746e-01	  1.7715e-04	  8.5794e-05	  1.3147e-04	  1.2573e-01	  1.8439e+01	  6.1907e+00	  9.9855e-01	  7.1036e-05	  8.1430e-04	  9.9999e-01	  9.8286e-01	
  7.0800e+03	  4.0836e+00	  1.9607e+00	  1.0135e+01	  3.6892e-02	  1.1203e+00	  9.6990e-02	  3.2779e-01	  3.7810e-01	  1.7749e-04	  8.5939e-05	  1.3171e-04	  1.2626e-01	  1.8440e+01	  6.1905e+00	  9.9854e-01	  7.1236e-05	  8.0771e-04	  9.9998e-01	  9.8267e-01	
  7.1040e+03	  4.0838e+00	  1.9603e+00	  1.0136e+01	  3.6852e-02	  1.1206e+00	  9.6824e-02	  3.2803e-01	  3.7874e-01	  1.7783e-04	  8.6084e-05	  1.3196e-04	  1.2679e-01	  1.8442e+01	  6.1903e+00	  9.9854e-01	  7.1435e-05	  8.0110e-04	  9.9998e-01	  9.8247e-01	
  7.1280e+03	  4.0840e+00	  1.9599e+00	  1.0137e+01	  3.6812e-02	  1.1208e+00	  9.6658e-02	  3.2827e-01	  3.7938e-01	  1.7816e-04	  8.6229e-05	  1.3220e-04	  1.2731e-01	  1.8443e+01	  6.1901e+00	  9.9854e-01	  7.1635e-05	  7.9450e-04	  9.9998e-01	  9.8227e-01	
  7.1520e+03	  4.0842e+00	  1.9595e+00	  1.0137e+01	  3.6772e-02	  1.1211e+00	  9.6492e-02	  3.2850e-01	  3.8002e-01	  1.7850e-04	  8.6374e-05	  1.3244e-04	  1.2784e-01	  1.8444e+01	  6.1899e+00	  9.9854e-01	  7.1835e-05	  7.8788e-04	  9.9998e-01	  9.8207e-01	
  7.1760e+03	  4.0843e+00	  1.9591e+00	  1.0138e+01	  3.6732e-02	  1.1214e+00	  9.6327e-02	  3.2874e-01	  3.8066e-01	  1.7884e-04	  8.6519e-05	  1.3268e-04	  1.2837e-01	  1.8446e+01	  6.1897e+00	  9.9853e-01	  7.2035e-05	  7.8126e-04	  9.9998e-01	  9.8186e-01	
  7.2000e+03	  4.0845e+00	  1.9587e+00	  1.0139e+01	  3.6692e-02	  1.1217e+00	  9.6162e-02	  3.2898e-01	  3.8130e-01	  1.7918e-04	  8.6663e-05	  1.3292e-04	  1.2890e-01	  1.8447e+01	  6.1895e+00	  9.9853e-01	  7.2236e-05	  7.7463e-04	  9.9998e-01	  9.8165e-01	
  7.2240e+03	  4.0847e+00	  1.9583e+00	  1.0139e+01	  3.6653e-02	  1.1220e+00	  9.5998e-02	  3.2921e-01	  3.8194e-01	  1.7952e-04	  8.6808e-05	  1.3316e-04	  1.2943e-01	  1.8449e+01	  6.1893e+00	  9.9853e-01	  7.2436e-05	  7.6800e-04	  9.9998e-01	  9.8144e-01	
  7.2480e+03	  4.0848e+00	  1.9579e+00	  1.0140e+01	  3.6613e-02	  1.1222e+00	  9.5835e-02	  3.2945e-01	  3.8258e-01	  1.7986e-04	  8.6952e-05	  1.3341e-04	  1.2996e-01	  1.8450e+01	  6.1891e+00	  9.9853e-01	  7.2637e-05	  7.6136e-04	  9.9998e-01	  9.8122e-01	
  7.2720e+03	  4.0850e+00	  1.9575e+00	  1.0141e+01	  3.6573e-02	  1.1225e+00	  9.5671e-02	  3.2968e-01	  3.8322e-01	  1.8020e-04	  8.7097e-05	  1.3365e-04	  1.3049e-01	  1.8451e+01	  6.1889e+00	  9.9852e-01	  7.2838e-05	  7.5471e-04	  9.9998e-01	  9.8100e-01	
  7.2960e+03	  4.0852e+00	  1.9571e+00	  1.0141e+01	  3.6534e-02	  1.1228e+00	  9.5509e-02	  3.2992e-01	  3.8386e-01	  1.8054e-04	  8.7241e-05	  1.3389e-04	  1.3102e-01	  1.8453e+01	  6.1888e+00	  9.9852e-01	  7.3039e-05	  7.4806e-04	  9.9998e-01	  9.8078e-01	
  7.3200e+03	  4.0853e+00	  1.9567e+00	  1.0142e+01	  3.6495e-02	  1.1231e+00	  9.5347e-02	  3.3016e-01	  3.8450e-01	  1.8087e-04	  8.7385e-05	  1.3413e-04	  1.3155e-01	  1.8454e+01	  6.1886e+00	  9.9852e-01	  7.3241e-05	  7.4140e-04	  9.9998e-01	  9.8055e-01	
  7.3440e+03	  4.0855e+00	  1.9563e+00	  1.0143e+01	  3.6455e-02	  1.1234e+00	  9.5186e-02	  3.3039e-01	  3.8514e-01	  1.8121e-04	  8.7529e-05	  1.3437e-04	  1.3209e-01	  1.8455e+01	  6.1884e+00	  9.9852e-01	  7.3442e-05	  7.3473e-04	  9.9998e-01	  9.8031e-01	
  7.3680e+03	  4.0857e+00	  1.9559e+00	  1.0143e+01	  3.6416e-02	  1.1236e+00	  9.5025e-02	  3.3063e-01	  3.8578e-01	  1.8155e-04	  8.7673e-05	  1.3461e-04	  1.3262e-01	  1.8457e+01	  6.1882e+00	  9.9851e-01	  7.3644e-05	  7.2806e-04	  9.9998e-01	  9.8008e-01	
  7.3920e+03	  4.0858e+00	  1.9555e+00	  1.0144e+01	  3.6377e-02	  1.1239e+00	  9.4864e-02	  3.3087e-01	  3.8642e-01	  1.8189e-04	  8.7817e-05	  1.3485e-04	  1.3315e-01	  1.8458e+01	  6.1880e+00	  9.9851e-01	  7.3846e-05	  7.2138e-04	  9.9998e-01	  9.7983e-01	
  7.4160e+03	  4.0860e+00	  1.9551e+00	  1.0145e+01	  3.6338e-02	  1.1242e+00	  9.4705e-02	  3.3111e-01	  3.8706e-01	  1.8223e-04	  8.7961e-05	  1.3509e-04	  1.3369e-01	  1.8460e+01	  6.1878e+00	  9.9851e-01	  7.4048e-05	  7.1470e-04	  9.9998e-01	  9.7959e-01	
  7.4400e+03	  4.0862e+00	  1.9547e+00	  1.0145e+01	  3.6299e-02	  1.1245e+00	  9.4546e-02	  3.3134e-01	  3.8770e-01	  1.8257e-04	  8.8105e-05	  1.3534e-04	  1.3422e-01	  1.8461e+01	  6.1876e+00	  9.9850e-01	  7.4250e-05	  7.0801e-04	  9.9998e-01	  9.7934e-01	
  7.4640e+03	  4.0863e+00	  1.9542e+00	  1.0146e+01	  3.6260e-02	  1.1248e+00	  9.4387e-02	  3.3158e-01	  3.8834e-01	  1.8291e-04	  8.8248e-05	  1.3558e-04	  1.3475e-01	  1.8462e+01	  6.1874e+00	  9.9850e-01	  7.4453e-05	  7.0131e-04	  9.9998e-01	  9.7908e-01	
  7.4880e+03	  4.0865e+00	  1.9538e+00	  1.0147e+01	  3.6221e-02	  1.1250e+00	  9.4229e-02	  3.3182e-01	  3.8897e-01	  1.8325e-04	  8.8391e-05	  1.3582e-04	  1.3529e-01	  1.8464e+01	  6.1873e+00	  9.9850e-01	  7.4656e-05	  6.9461e-04	  9.9998e-01	  9.7882e-01	
  7.5120e+03	  4.0867e+00	  1.9534e+00	  1.0147e+01	  3.6182e-02	  1.1253e+00	  9.4071e-02	  3.3205e-01	  3.8961e-01	  1.8358e-04	  8.8535e-05	  1.3606e-04	  1.3583e-01	  1.8465e+01	  6.1871e+00	  9.9849e-01	  7.4858e-05	  6.8790e-04	  9.9998e-01	  9.7855e-01	
  7.5360e+03	  4.0868e+00	  1.9530e+00	  1.0148e+01	  3.6143e-02	  1.1256e+00	  9.3915e-02	  3.3229e-01	  3.9025e-01	  1.8392e-04	  8.8678e-05	  1.3630e-04	  1.3636e-01	  1.8467e+01	  6.1869e+00	  9.9849e-01	  7.5062e-05	  6.8119e-04	  9.9998e-01	  9.7828e-01	
  7.5600e+03	  4.0870e+00	  1.9526e+00	  1.0149e+01	  3.6105e-02	  1.1259e+00	  9.3758e-02	  3.3253e-01	  3.9088e-01	  1.8426e-04	  8.8821e-05	  1.3654e-04	  1.3690e-01	  1.8468e+01	  6.1867e+00	  9.9849e-01	  7.5265e-05	  6.7447e-04	  9.9998e-01	  9.7800e-01	
  7.5840e+03	  4.0871e+00	  1.9522e+00	  1.0149e+01	  3.6066e-02	  1.1261e+00	  9.3603e-02	  3.3277e-01	  3.9152e-01	  1.8460e-04	  8.8964e-05	  1.3678e-04	  1.3744e-01	  1.8469e+01	  6.1865e+00	  9.9849e-01	  7.5468e-05	  6.6775e-04	  9.9998e-01	  9.7772e-01	
  7.6080e+03	  4.0873e+00	  1.9518e+00	  1.0150e+01	  3.6028e-02	  1.1264e+00	  9.3448e-02	  3.3300e-01	  3.9216e-01	  1.8494e-04	  8.9107e-05	  1.3702e-04	  1.3798e-01	  1.8471e+01	  6.1863e+00	  9.9848e-01	  7.5672e-05	  6.6102e-04	  9.9998e-01	  9.7743e-01	
  7.6320e+03	  4.0875e+00	  1.9513e+00	  1.0151e+01	  3.5990e-02	  1.1267e+00	  9.3293e-02	  3.3324e-01	  3.9279e-01	  1.8528e-04	  8.9249e-05	  1.3726e-04	  1.3851e-01	  1.8472e+01	  6.1861e+00	  9.9848e-01	  7.5876e-05	  6.5428e-04	  9.9998e-01	  9.7713e-01	
  7.6560e+03	  4.0876e+00	  1.9509e+00	  1.0152e+01	  3.5951e-02	  1.1270e+00	  9.3139e-02	  3.3348e-01	  3.9343e-01	  1.8562e-04	  8.9392e-05	  1.3750e-04	  1.3905e-01	  1.8473e+01	  6.1860e+00	  9.9848e-01	  7.6080e-05	  6.4754e-04	  9.9998e-01	  9.7683e-01	
  7.6800e+03	  4.0878e+00	  1.9505e+00	  1.0152e+01	  3.5913e-02	  1.1272e+00	  9.2986e-02	  3.3372e-01	  3.9406e-01	  1.8596e-04	  8.9535e-05	  1.3775e-04	  1.3959e-01	  1.8475e+01	  6.1858e+00	  9.9847e-01	  7.6284e-05	  6.4079e-04	  9.9998e-01	  9.7652e-01	
  7.7040e+03	  4.0879e+00	  1.9501e+00	  1.0153e+01	  3.5875e-02	  1.1275e+00	  9.2834e-02	  3.3396e-01	  3.9470e-01	  1.8630e-04	  8.9677e-05	  1.3799e-04	  1.4013e-01	  1.8476e+01	  6.1856e+00	  9.9847e-01	  7.6488e-05	  6.3404e-04	  9.9998e-01	  9.7621e-01	
  7.7280e+03	  4.0881e+00	  1.9496e+00	  1.0154e+01	  3.5838e-02	  1.1278e+00	  9.2682e-02	  3.3419e-01	  3.9533e-01	  1.8663e-04	  8.9819e-05	  1.3823e-04	  1.4067e-01	  1.8478e+01	  6.1854e+00	  9.9847e-01	  7.6692e-05	  6.2728e-04	  9.9998e-01	  9.7589e-01	
  7.7520e+03	  4.0882e+00	  1.9492e+00	  1.0154e+01	  3.5800e-02	  1.1281e+00	  9.2530e-02	  3.3443e-01	  3.9597e-01	  1.8697e-04	  8.9961e-05	  1.3847e-04	  1.4121e-01	  1.8479e+01	  6.1852e+00	  9.9846e-01	  7.6897e-05	  6.2052e-04	  9.9998e-01	  9.7556e-01	
  7.7760e+03	  4.0884e+00	  1.9488e+00	  1.0155e+01	  3.5762e-02	  1.1284e+00	  9.2380e-02	  3.3467e-01	  3.9660e-01	  1.8731e-04	  9.0103e-05	  1.3871e-04	  1.4175e-01	  1.8480e+01	  6.1850e+00	  9.9846e-01	  7.7102e-05	  6.1375e-04	  9.9998e-01	  9.7522e-01	
  7.8000e+03	  4.0886e+00	  1.9484e+00	  1.0156e+01	  3.5725e-02	  1.1286e+00	  9.2230e-02	  3.3491e-01	  3.9723e-01	  1.8765e-04	  9.0245e-05	  1.3895e-04	  1.4230e-01	  1.8482e+01	  6.1849e+00	  9.9846e-01	  7.7307e-05	  6.0697e-04	  9.9998e-01	  9.7488e-01	
  7.8240e+03	  4.0887e+00	  1.9479e+00	  1.0156e+01	  3.5687e-02	  1.1289e+00	  9.2080e-02	  3.3515e-01	  3.9787e-01	  1.8799e-04	  9.0387e-05	  1.3919e-04	  1.4284e-01	  1.8483e+01	  6.1847e+00	  9.9845e-01	  7.7512e-05	  6.0019e-04	  9.9998e-01	  9.7453e-01	
  7.8480e+03	  4.0889e+00	  1.9475e+00	  1.0157e+01	  3.5650e-02	  1.1292e+00	  9.1932e-02	  3.3539e-01	  3.9850e-01	  1.8833e-04	  9.0528e-05	  1.3943e-04	  1.4338e-01	  1.8484e+01	  6.1845e+00	  9.9845e-01	  7.7717e-05	  5.9341e-04	  9.9998e-01	  9.7417e-01	
  7.8720e+03	  4.0890e+00	  1.9471e+00	  1.0158e+01	  3.5613e-02	  1.1295e+00	  9.1784e-02	  3.3562e-01	  3.9913e-01	  1.8867e-04	  9.0670e-05	  1.3967e-04	  1.4392e-01	  1.8486e+01	  6.1843e+00	  9.9845e-01	  7.7923e-05	  5.8662e-04	  9.9998e-01	  9.7380e-01	
  7.8960e+03	  4.0892e+00	  1.9466e+00	  1.0158e+01	  3.5576e-02	  1.1297e+00	  9.1636e-02	  3.3586e-01	  3.9976e-01	  1.8901e-04	  9.0811e-05	  1.3991e-04	  1.4447e-01	  1.8487e+01	  6.1841e+00	  9.9844e-01	  7.8128e-05	  5.7983e-04	  9.9998e-01	  9.7342e-01	
  7.9200e+03	  4.0893e+00	  1.9462e+00	  1.0159e+01	  3.5539e-02	  1.1300e+00	  9.1490e-02	  3.3610e-01	  4.0039e-01	  1.8935e-04	  9.0952e-05	  1.4015e-04	  1.4501e-01	  1.8489e+01	  6.1840e+00	  9.9844e-01	  7.8334e-05	  5.7303e-04	  9.9998e-01	  9.7304e-01	
  7.9440e+03	  4.0895e+00	  1.9458e+00	  1.0160e+01	  3.5502e-02	  1.1303e+00	  9.1344e-02	  3.3634e-01	  4.0102e-01	  1.8968e-04	  9.1093e-05	  1.4039e-04	  1.4556e-01	  1.8490e+01	  6.1838e+00	  9.9844e-01	  7.8540e-05	  5.6622e-04	  9.9998e-01	  9.7264e-01	
  7.9680e+03	  4.0896e+00	  1.9453e+00	  1.0161e+01	  3.5465e-02	  1.1306e+00	  9.1198e-02	  3.3658e-01	  4.0166e-01	  1.9002e-04	  9.1234e-05	  1.4063e-04	  1.4610e-01	  1.8491e+01	  6.1836e+00	  9.9843e-01	  7.8746e-05	  5.5941e-04	  9.9998e-01	  9.7224e-01	
  7.9920e+03	  4.0898e+00	  1.9449e+00	  1.0161e+01	  3.5429e-02	  1.1308e+00	  9.1054e-02	  3.3682e-01	  4.0229e-01	  1.9036e-04	  9.1375e-05	  1.4087e-04	  1.4665e-01	  1.8493e+01	  6.1834e+00	  9.9843e-01	  7.8952e-05	  5.5260e-04	  9.9998e-01	  9.7183e-01	
  8.0160e+03	  4.0899e+00	  1.9444e+00	  1.0162e+01	  3.5392e-02	  1.1311e+00	  9.0910e-02	  3.3706e-01	  4.0291e-01	  1.9070e-04	  9.1516e-05	  1.4111e-04	  1.4719e-01	  1.8494e+01	  6.1832e+00	  9.9843e-01	  7.9159e-05	  5.4578e-04	  9.9998e-01	  9.7140e-01	
  8.0400e+03	  4.0901e+00	  1.9440e+00	  1.0163e+01	  3.5356e-02	  1.1314e+00	  9.0767e-02	  3.3730e-01	  4.0354e-01	  1.9104e-04	  9.1656e-05	  1.4135e-04	  1.4774e-01	  1.8495e+01	  6.1831e+00	  9.9842e-01	  7.9365e-05	  5.3896e-04	  9.9998e-01	  9.7097e-01	
  8.0640e+03	  4.0903e+00	  1.9436e+00	  1.0163e+01	  3.5320e-02	  1.1316e+00	  9.0624e-02	  3.3754e-01	  4.0417e-01	  1.9138e-04	  9.1796e-05	  1.4159e-04	  1.4828e-01	  1.8497e+01	  6.1829e+00	  9.9842e-01	  7.9572e-05	  5.3213e-04	  9.9998e-01	  9.7052e-01	
  8.0880e+03	  4.0904e+00	  1.9431e+00	  1.0164e+01	  3.5284e-02	  1.1319e+00	  9.0483e-02	  3.3778e-01	  4.0480e-01	  1.9172e-04	  9.1937e-05	  1.4183e-04	  1.4883e-01	  1.8498e+01	  6.1827e+00	  9.9841e-01	  7.9779e-05	  5.2530e-04	  9.9998e-01	  9.7007e-01	
  8.1120e+03	  4.0906e+00	  1.9427e+00	  1.0165e+01	  3.5248e-02	  1.1322e+00	  9.0342e-02	  3.3801e-01	  4.0543e-01	  1.9206e-04	  9.2077e-05	  1.4207e-04	  1.4938e-01	  1.8500e+01	  6.1825e+00	  9.9841e-01	  7.9986e-05	  5.1846e-04	  9.9998e-01	  9.6960e-01	
  8.1360e+03	  4.0907e+00	  1.9422e+00	  1.0165e+01	  3.5212e-02	  1.1325e+00	  9.0202e-02	  3.3825e-01	  4.0605e-01	  1.9239e-04	  9.2217e-05	  1.4231e-04	  1.4993e-01	  1.8501e+01	  6.1824e+00	  9.9841e-01	  8.0193e-05	  5.1162e-04	  9.9998e-01	  9.6912e-01	
  8.1600e+03	  4.0909e+00	  1.9418e+00	  1.0166e+01	  3.5177e-02	  1.1327e+00	  9.0062e-02	  3.3849e-01	  4.0668e-01	  1.9273e-04	  9.2356e-05	  1.4254e-04	  1.5047e-01	  1.8502e+01	  6.1822e+00	  9.9840e-01	  8.0400e-05	  5.0477e-04	  9.9998e-01	  9.6862e-01	
  8.1840e+03	  4.0910e+00	  1.9413e+00	  1.0167e+01	  3.5141e-02	  1.1330e+00	  8.9924e-02	  3.3873e-01	  4.0731e-01	  1.9307e-04	  9.2496e-05	  1.4278e-04	  1.5102e-01	  1.8504e+01	  6.1820e+00	  9.9840e-01	  8.0607e-05	  4.9793e-04	  9.9998e-01	  9.6811e-01	
  8.2080e+03	  4.0912e+00	  1.9409e+00	  1.0168e+01	  3.5106e-02	  1.1333e+00	  8.9786e-02	  3.3897e-01	  4.0793e-01	  1.9341e-04	  9.2635e-05	  1.4302e-04	  1.5157e-01	  1.8505e+01	  6.1818e+00	  9.9840e-01	  8.0815e-05	  4.9107e-04	  9.9998e-01	  9.6759e-01	
  8.2320e+03	  4.0913e+00	  1.9404e+00	  1.0168e+01	  3.5071e-02	  1.1336e+00	  8.9649e-02	  3.3921e-01	  4.0856e-01	  1.9375e-04	  9.2775e-05	  1.4326e-04	  1.5212e-01	  1.8506e+01	  6.1816e+00	  9.9839e-01	  8.1022e-05	  4.8422e-04	  9.9998e-01	  9.6706e-01	
  8.2560e+03	  4.0915e+00	  1.9400e+00	  1.0169e+01	  3.5036e-02	  1.1338e+00	  8.9513e-02	  3.3945e-01	  4.0918e-01	  1.9409e-04	  9.2914e-05	  1.4350e-04	  1.5267e-01	  1.8508e+01	  6.1815e+00	  9.9839e-01	  8.1230e-05	  4.7736e-04	  9.9998e-01	  9.6651e-01	
  8.2800e+03	  4.0916e+00	  1.9395e+00	  1.0170e+01	  3.5001e-02	  1.1341e+00	  8.9378e-02	  3.3969e-01	  4.0980e-01	  1.9442e-04	  9.3053e-05	  1.4374e-04	  1.5322e-01	  1.8509e+01	  6.1813e+00	  9.9838e-01	  8.1438e-05	  4.7049e-04	  9.9998e-01	  9.6594e-01	
  8.3040e+03	  4.0918e+00	  1.9391e+00	  1.0170e+01	  3.4967e-02	  1.1344e+00	  8.9243e-02	  3.3993e-01	  4.1043e-01	  1.9476e-04	  9.3192e-05	  1.4398e-04	  1.5377e-01	  1.8511e+01	  6.1811e+00	  9.9838e-01	  8.1646e-05	  4.6362e-04	  9.9998e-01	  9.6536e-01	
  8.3280e+03	  4.0919e+00	  1.9386e+00	  1.0171e+01	  3.4932e-02	  1.1346e+00	  8.9110e-02	  3.4017e-01	  4.1105e-01	  1.9510e-04	  9.3330e-05	  1.4422e-04	  1.5432e-01	  1.8512e+01	  6.1809e+00	  9.9838e-01	  8.1854e-05	  4.5675e-04	  9.9998e-01	  9.6476e-01	
  8.3520e+03	  4.0920e+00	  1.9381e+00	  1.0172e+01	  3.4898e-02	  1.1349e+00	  8.8977e-02	  3.4042e-01	  4.1167e-01	  1.9544e-04	  9.3469e-05	  1.4445e-04	  1.5487e-01	  1.8513e+01	  6.1808e+00	  9.9837e-01	  8.2062e-05	  4.4988e-04	  9.9998e-01	  9.6414e-01	
  8.3760e+03	  4.0922e+00	  1.9377e+00	  1.0173e+01	  3.4864e-02	  1.1352e+00	  8.8845e-02	  3.4066e-01	  4.1229e-01	  1.9578e-04	  9.3607e-05	  1.4469e-04	  1.5542e-01	  1.8515e+01	  6.1806e+00	  9.9837e-01	  8.2270e-05	  4.4300e-04	  9.9998e-01	  9.6350e-01	
  8.4000e+03	  4.0923e+00	  1.9372e+00	  1.0173e+01	  3.4830e-02	  1.1355e+00	  8.8714e-02	  3.4090e-01	  4.1291e-01	  1.9611e-04	  9.3745e-05	  1.4493e-04	  1.5597e-01	  1.8516e+01	  6.1804e+00	  9.9836e-01	  8.2479e-05	  4.3612e-04	  9.9998e-01	  9.6285e-01	
  8.4240e+03	  4.0925e+00	  1.9368e+00	  1.0174e+01	  3.4796e-02	  1.1357e+00	  8.8584e-02	  3.4114e-01	  4.1353e-01	  1.9645e-04	  9.3883e-05	  1.4517e-04	  1.5652e-01	  1.8517e+01	  6.1803e+00	  9.9836e-01	  8.2687e-05	  4.2924e-04	  9.9998e-01	  9.6217e-01	
  8.4480e+03	  4.0926e+00	  1.9363e+00	  1.0175e+01	  3.4763e-02	  1.1360e+00	  8.8455e-02	  3.4138e-01	  4.1415e-01	  1.9679e-04	  9.4021e-05	  1.4541e-04	  1.5708e-01	  1.8519e+01	  6.1801e+00	  9.9836e-01	  8.2896e-05	  4.2235e-04	  9.9998e-01	  9.6147e-01	
  8.4720e+03	  4.0928e+00	  1.9358e+00	  1.0175e+01	  3.4729e-02	  1.1363e+00	  8.8327e-02	  3.4162e-01	  4.1477e-01	  1.9713e-04	  9.4159e-05	  1.4564e-04	  1.5763e-01	  1.8520e+01	  6.1799e+00	  9.9835e-01	  8.3104e-05	  4.1546e-04	  9.9998e-01	  9.6075e-01	
  8.4960e+03	  4.0929e+00	  1.9354e+00	  1.0176e+01	  3.4696e-02	  1.1365e+00	  8.8199e-02	  3.4186e-01	  4.1539e-01	  1.9746e-04	  9.4296e-05	  1.4588e-04	  1.5818e-01	  1.8522e+01	  6.1797e+00	  9.9835e-01	  8.3313e-05	  4.0857e-04	  9.9998e-01	  9.6001e-01	
  8.5200e+03	  4.0931e+00	  1.9349e+00	  1.0177e+01	  3.4663e-02	  1.1368e+00	  8.8073e-02	  3.4210e-01	  4.1600e-01	  1.9780e-04	  9.4433e-05	  1.4612e-04	  1.5873e-01	  1.8523e+01	  6.1796e+00	  9.9834e-01	  8.3522e-05	  4.0168e-04	  9.9998e-01	  9.5924e-01	
  8.5440e+03	  4.0932e+00	  1.9344e+00	  1.0178e+01	  3.4631e-02	  1.1371e+00	  8.7948e-02	  3.4234e-01	  4.1662e-01	  1.9814e-04	  9.4570e-05	  1.4635e-04	  1.5929e-01	  1.8524e+01	  6.1794e+00	  9.9834e-01	  8.3731e-05	  3.9478e-04	  9.9998e-01	  9.5844e-01	
  8.5680e+03	  4.0934e+00	  1.9340e+00	  1.0178e+01	  3.4598e-02	  1.1374e+00	  8.7824e-02	  3.4259e-01	  4.1723e-01	  1.9848e-04	  9.4707e-05	  1.4659e-04	  1.5984e-01	  1.8526e+01	  6.1792e+00	  9.9834e-01	  8.3940e-05	  3.8789e-04	  9.9998e-01	  9.5762e-01	
  8.5920e+03	  4.0935e+00	  1.9335e+00	  1.0179e+01	  3.4566e-02	  1.1376e+00	  8.7700e-02	  3.4283e-01	  4.1785e-01	  1.9881e-04	  9.4844e-05	  1.4683e-04	  1.6039e-01	  1.8527e+01	  6.1791e+00	  9.9833e-01	  8.4148e-05	  3.8099e-04	  9.9998e-01	  9.5677e-01	
  8.6160e+03	  4.0937e+00	  1.9330e+00	  1.0180e+01	  3.4534e-02	  1.1379e+00	  8.7578e-02	  3.4307e-01	  4.1846e-01	  1.9915e-04	  9.4981e-05	  1.4707e-04	  1.6094e-01	  1.8528e+01	  6.1789e+00	  9.9833e-01	  8.4357e-05	  3.7409e-04	  9.9998e-01	  9.5589e-01	
  8.6400e+03	  4.0938e+00	  1.9326e+00	  1.0180e+01	  3.4502e-02	  1.1382e+00	  8.7457e-02	  3.4331e-01	  4.1907e-01	  1.9949e-04	  9.5117e-05	  1.4730e-04	  1.6150e-01	  1.8530e+01	  6.1787e+00	  9.9832e-01	  8.4567e-05	  3.6719e-04	  9.9998e-01	  9.5498e-01	
